4704, 3482
2365, 4540
245, 2063
3624, 3822
4213, 3571
1240, 1503
1649, 3512
158, 52
2054, 906
1323, 3817
3854, 358
1339, 3555
347, 4901
3512, 2472
2187, 4246
3670, 2343
655, 4821
1774, 348
1967, 2566
196, 340
24, 3927
4226, 4996
2585, 1363
3829, 2670
2616, 489
4227, 83
1102, 3714
1753, 4990
3308, 2019
1028, 1267
322, 1841
1523, 4127
4840, 4168
1356, 1436
4694, 2061
4516, 2675
1230, 2490
3892, 877
2068, 2729
4254, 617
2501, 415
2027, 4039
896, 912
659, 831
3195, 266
3076, 608
602, 2116
715, 943
4560, 4560
3421, 439
4464, 1899
4646, 936
1935, 1545
2312, 532
4405, 847
2489, 498
683, 49
3704, 678
3796, 2304
4281, 808
4333, 2361
692, 2388
946, 2011
935, 4848
776, 3062
2307, 3030
1780, 3701
3498, 2122
2197, 3891
4894, 3116
457, 4227
3326, 947
1915, 3571
3796, 2174
4387, 123
2717, 3968
1398, 314
4130, 2035
1411, 3341
4912, 3868
1175, 2901
2278, 1931
489, 4331
1170, 1151
2550, 2173
725, 3507
3500, 3372
4941, 3957
4418, 3732
211, 2867
1842, 4684
3478, 3994
3089, 2239
1489, 4460
2788, 4299
4860, 4207
2275, 351
1827, 2583
1902, 1256
3526, 4033
1749, 380
281, 4165
4022, 3090
244, 3106
3467, 894
4080, 3245
4458, 1019
3166, 1965
1047, 4657
3796, 543
858, 663
1402, 2643
450, 638
815, 990
4084, 1262
3891, 3212
4153, 1789
4527, 3953
2078, 4157
4089, 1857
161, 190
3030, 2148
2200, 1845
1562, 4279
4858, 2313
4285, 4554
603, 3198
1755, 2208
1231, 1846
763, 1411
2439, 65
2943, 3503
3536, 3053
2811, 740
26, 556
3434, 4130
4962, 3737
1693, 1922
1093, 2815
1265, 3735
763, 3162
2125, 3615
2268, 3350
4647, 4412
4027, 4986
1073, 1434
1496, 4756
1899, 231
2652, 697
2118, 2786
3122, 1345
1647, 3271
4632, 2904
1988, 4559
3827, 4638
782, 4786
3349, 1151
493, 1273
730, 1239
2886, 4670
382, 1897
1212, 3658
4784, 2642
3038, 3273
3170, 4647
3390, 539
1560, 811
1026, 4978
3604, 2616
3009, 4221
4985, 1168
2632, 2360
1716, 626
301, 2630
16, 1600
2359, 1159
12, 1424
1508, 2391
2778, 202
3716, 303
2127, 493
4276, 514
991, 363
2500, 4196
1123, 459
3102, 2645
1511, 3140
587, 3617
4921, 1387
3015, 3060
308, 4141
2146, 1429
4138, 4140
1399, 2915
2974, 4679
1069, 2775
3513, 300
477, 501
4376, 4147
3465, 3545
721, 3730
2896, 3485
693, 3128
1439, 808
1624, 1223
1918, 2173
4261, 1750
1689, 745
2637, 573
1397, 1163
2803, 1876
2210, 704
4586, 1842
3121, 894
1845, 1282
1708, 1635
1864, 2458
1451, 2022
2557, 2100
4018, 1349
1048, 604
3133, 466
4111, 1078
360, 4767
4868, 2590
3258, 2498
3851, 4128
1339, 1188
2941, 155
2017, 1094
3433, 4073
3768, 392
3675, 1299
121, 294
3550, 2323
4942, 1441
87, 2355
512, 300
1845, 3838
2625, 307
2641, 4632
2162, 4334
3587, 2095
1018, 3087
2302, 3649
4754, 2232
4605, 3521
1756, 4892
3139, 2249
2526, 443
2481, 3141
3938, 4772
4467, 3379
3137, 295
834, 1084
1063, 201
2242, 128
2571, 4092
2566, 1750
662, 1413
4482, 3126
1167, 2795
1339, 2487
4411, 1506
4712, 2563
2185, 629
502, 1338
3204, 156
2619, 3306
528, 3819
191, 4393
4558, 348
608, 41
2120, 2714
3074, 1653
2708, 3677
837, 882
200, 37
4681, 1117
1490, 1502
194, 3348
3260, 321
1390, 2833
2040, 2805
1935, 3159
536, 4035
2227, 2109
3478, 3014
3754, 2208
647, 1202
2940, 269
2824, 2313
860, 1466
2757, 3536
3881, 61
4819, 931
1988, 2794
2318, 4625
1937, 2237
2590, 2314
112, 4842
2219, 354
2023, 3239
1788, 1185
2261, 573
4782, 188
850, 225
1361, 4783
2283, 4689
515, 1877
3730, 3173
1821, 1384
1114, 442
2769, 4012
4547, 1644
1609, 875
3839, 1327
3183, 2356
4650, 1040
3908, 2296
3285, 1379
3255, 45
2363, 3628
1073, 4177
2078, 751
1398, 4263
1692, 755
417, 4417
3100, 877
1291, 1599
2127, 57
853, 3714
701, 1603
987, 4762
1915, 2020
3714, 3734
2167, 361
2580, 4708
559, 1516
3945, 2583
3045, 1680
4799, 4676
4907, 1562
1749, 2523
632, 2191
3400, 4200
3563, 1326
34, 935
636, 4963
4449, 4762
906, 706
4174, 4926
570, 3831
3158, 193
2766, 4663
827, 2411
3995, 381
3450, 87
1954, 490
1734, 3676
198, 2254
463, 722
4650, 1788
4942, 4895
4843, 3672
1340, 1646
87, 515
4129, 1771
3554, 1856
961, 2670
4914, 4063
4734, 1706
3110, 348
868, 1178
2218, 123
484, 1522
3785, 1430
3046, 1207
221, 200
1050, 401
4811, 1589
809, 1899
5000, 2377
3437, 3754
1073, 2475
728, 1551
4565, 3493
3475, 1336
3726, 357
780, 3818
971, 2936
3795, 1543
3508, 1864
2037, 3087
3537, 3521
518, 3526
3293, 1468
488, 2955
4297, 1745
2578, 3786
28, 2849
3659, 1195
758, 4504
3530, 1934
1781, 537
1822, 3962
1670, 1340
3217, 1603
860, 4869
3244, 2659
4922, 4113
3363, 3253
3320, 1964
2711, 1237
4896, 1519
2083, 3605
4915, 4109
3604, 4691
3463, 4247
2614, 3418
4419, 1412
2403, 1897
2414, 1998
801, 1572
2195, 1501
4229, 3119
2209, 3963
4246, 643
3296, 851
4906, 2361
3132, 1837
2927, 3282
2677, 3562
2756, 4904
1978, 989
4125, 1489
3402, 1599
1277, 3838
4594, 3495
839, 3367
1825, 1404
2306, 2815
1078, 3640
209, 3117
4395, 422
625, 3825
247, 145
2602, 3634
371, 605
787, 4489
1428, 4046
1148, 2500
4514, 3299
4083, 3848
2001, 3472
3235, 3011
2922, 783
1490, 4750
2165, 1761
3785, 2566
661, 3323
2625, 3322
3139, 4973
4245, 3011
3103, 3187
113, 4324
4696, 3137
1591, 2467
4902, 1103
2597, 3968
337, 3603
3007, 1077
4740, 3807
3038, 64
4383, 3911
4422, 4847
4684, 1977
3700, 4184
1884, 4198
4956, 4988
1033, 1204
3172, 741
4209, 4943
3088, 2651
4075, 2710
4729, 2267
2458, 1912
629, 3439
4905, 4261
3901, 3277
1196, 4488
2128, 772
2916, 3622
4919, 946
2448, 4008
167, 1859
1112, 3259
2206, 3662
752, 1233
3536, 258
4686, 1054
2946, 4783
1398, 3548
3800, 4119
904, 2770
2222, 4435
1719, 1413
4829, 2732
3296, 2480
3357, 2949
2109, 3278
1763, 4369
2276, 2688
4099, 487
3777, 4184
3264, 3506
3879, 564
2685, 510
371, 235
3511, 4335
4590, 4893
3377, 3589
1693, 3598
3443, 2885
2138, 2731
783, 318
2579, 184
2620, 2113
2644, 2717
4136, 3207
3933, 1479
2601, 4237
3357, 4898
1163, 4600
3270, 3220
1597, 2589
298, 4743
4162, 2343
4001, 2782
2959, 879
2790, 4135
3195, 2174
3566, 2096
3975, 121
2545, 2461
4527, 1990
1521, 252
722, 212
3720, 3694
1526, 28
2609, 4999
2463, 3925
1807, 3516
2279, 3859
3156, 261
3326, 4812
4094, 3615
822, 1859
40, 372
3844, 2209
2752, 1682
633, 2572
1562, 2258
612, 2223
2066, 4686
3811, 1706
969, 1824
2034, 341
2270, 3879
100, 3917
3207, 24
2667, 118
849, 2440
1071, 2939
98, 362
1516, 2197
474, 3961
4132, 718
1825, 3685
3636, 1921
3230, 3140
4749, 968
3179, 2202
4589, 4181
1657, 2053
575, 2448
3314, 400
1076, 4033
3313, 4131
3932, 3574
4122, 1647
539, 3209
4214, 3770
3455, 2257
1573, 783
3052, 426
1217, 549
1845, 3615
913, 3338
4485, 756
2208, 240
3364, 3053
3285, 3550
1561, 4777
334, 2059
1852, 4330
3618, 2889
3947, 2509
4721, 647
4430, 1626
2776, 3291
2802, 2482
1814, 2060
3050, 3091
4857, 2353
1976, 2020
457, 2758
1245, 4470
52, 1158
1588, 2094
736, 1259
4184, 277
2303, 902
2050, 153
1605, 300
1253, 830
4441, 1553
3804, 4717
4947, 69
4514, 1637
2775, 3971
1278, 3111
2714, 1294
4339, 2775
402, 3749
3059, 3138
3635, 4525
1537, 2735
3591, 3811
2652, 1725
4734, 997
803, 2172
1233, 352
2925, 4238
497, 2710
637, 2984
4565, 3285
3343, 3506
820, 4160
553, 1401
4051, 2789
2925, 2103
52, 4970
4657, 4909
2735, 1427
1653, 1906
1464, 782
4179, 4465
3029, 126
3458, 1026
3667, 1403
4188, 1652
453, 1243
4401, 4805
3433, 211
3496, 339
4557, 3534
381, 132
997, 3597
4479, 242
4045, 2330
496, 973
4305, 4502
653, 2313
2054, 2996
2474, 3824
2282, 2252
591, 4336
2049, 1657
2364, 1234
1352, 190
613, 4362
4609, 3430
4971, 1135
4597, 188
4470, 4442
513, 4095
4368, 3241
698, 3562
4694, 2367
2540, 3716
2132, 748
460, 3470
695, 1382
932, 2110
1243, 467
2372, 2192
4935, 3761
2219, 3501
2471, 3862
628, 2672
4972, 291
4730, 4059
937, 3320
1431, 3052
257, 1833
2322, 4901
3612, 793
2917, 1391
3148, 4579
2110, 1334
1238, 4242
859, 609
3977, 1659
4510, 4854
396, 2549
460, 1875
4529, 4655
213, 1249
2187, 4198
803, 2371
4867, 3660
2658, 1703
2892, 4577
3031, 2594
3251, 240
67, 2452
55, 155
4417, 2718
1144, 626
4179, 3279
2134, 3025
1369, 3232
4820, 2813
2878, 552
2804, 1985
1392, 4237
2521, 796
1570, 1686
1520, 1874
1680, 4017
3169, 3873
4638, 2580
4297, 425
823, 242
3654, 2857
531, 1407
4032, 4296
3361, 2936
2761, 1421
3628, 4791
1101, 824
996, 4350
2464, 4188
3941, 2805
850, 1082
1675, 922
2244, 2716
3729, 3193
2757, 3855
2618, 109
1686, 3253
4441, 3985
3511, 1014
3215, 3586
4350, 2094
1239, 2480
2426, 199
2044, 4944
1056, 1231
410, 3611
1738, 327
4808, 4380
506, 196
3028, 3295
1812, 3220
542, 2074
878, 4916
3276, 3110
3031, 2057
128, 4943
3252, 4293
4436, 3726
4263, 2177
3903, 2446
236, 1072
2888, 1323
2111, 354
76, 1456
744, 3006
3450, 1411
256, 902
1564, 4620
679, 3799
1280, 4866
3890, 4258
549, 2163
1211, 785
4370, 1296
1798, 4471
80, 765
4500, 1035
2725, 4553
1067, 2167
3750, 1861
1065, 4134
3970, 2549
1424, 4499
2677, 3727
1135, 4344
4465, 1789
567, 3794
915, 3029
2018, 566
3329, 1174
2399, 4572
2969, 3062
2966, 2150
2714, 1212
4600, 1374
1537, 3820
1476, 2210
3451, 3834
1487, 4517
3074, 341
1474, 4859
1144, 1018
3668, 2776
4107, 985
3972, 3231
3505, 3338
1893, 3019
3850, 4082
4863, 4465
613, 3801
1139, 1962
4914, 2524
2614, 101
1101, 2249
2361, 3911
1884, 4581
4045, 2840
435, 2398
2472, 1821
2394, 1741
2022, 592
2246, 3116
717, 2077
1223, 4260
331, 35
3867, 798
1764, 4024
1139, 1782
273, 3272
2218, 830
2968, 478
4815, 406
4261, 331
2964, 3649
1322, 3657
4275, 1784
1999, 1307
837, 1466
978, 1106
1512, 289
1195, 4445
466, 3498
3208, 887
4759, 225
3248, 891
688, 4755
4403, 3292
3604, 555
4427, 3317
1689, 2151
1859, 2313
2715, 574
3732, 181
716, 4176
1226, 4716
4596, 1238
4008, 2091
1691, 4376
2559, 1365
4268, 4737
2554, 2658
597, 44
1953, 4871
4809, 2455
1519, 344
2191, 718
4345, 2098
3258, 3149
3779, 3071
3160, 2189
3289, 3180
1942, 590
2113, 1996
3542, 3560
1186, 330
4303, 4323
2453, 2565
3929, 1948
4385, 3748
2480, 2515
3485, 3709
1937, 4249
3861, 4313
236, 2215
1874, 4891
4052, 4158
2436, 2710
3630, 1140
1761, 3218
3046, 4875
4039, 603
2452, 1384
3790, 258
3614, 81
3995, 4787
213, 1692
461, 1447
641, 3372
1328, 4283
1797, 1795
4052, 3561
1926, 3362
2419, 1741
5, 170
1798, 4984
4856, 4124
4745, 2408
371, 4091
4259, 4000
655, 2648
2380, 1997
1930, 4617
1235, 2283
1201, 2637
1723, 4366
4522, 505
1913, 1288
3753, 3980
864, 128
435, 2554
392, 377
4987, 4246
306, 4742
654, 720
2887, 2434
4286, 1720
4701, 4841
2838, 2562
2423, 1022
3691, 2719
971, 979
1113, 1369
1810, 4655
2962, 1877
4249, 1849
2005, 1751
1271, 3516
2568, 1157
4156, 4392
3095, 3850
2489, 1380
545, 619
1175, 4838
2580, 1237
1470, 4777
894, 936
2582, 169
1775, 231
4138, 1907
2993, 4113
4483, 4816
4538, 3974
4190, 3811
278, 289
365, 3250
1107, 779
4905, 1125
1579, 2070
791, 2961
1468, 354
1250, 399
1208, 263
4527, 576
2653, 4296
3605, 3429
4356, 3640
3303, 4016
2842, 13
707, 56
2854, 2718
3443, 559
787, 4672
4758, 3440
4820, 1288
1464, 4661
1391, 3407
4747, 1950
747, 3523
3528, 4707
1148, 4674
2545, 876
3065, 1034
2138, 1281
3610, 2313
2772, 2
2288, 3801
811, 3866
1413, 628
1348, 3370
1842, 3599
4715, 1115
3542, 4364
1393, 2963
358, 770
2370, 2862
4698, 4947
2483, 458
4596, 1218
2978, 3206
2910, 4303
4675, 1732
4892, 811
305, 4103
4356, 2085
2084, 3602
1690, 3478
4611, 4015
3946, 4289
817, 2922
2202, 4442
2136, 243
3932, 4172
859, 1797
4046, 2648
2262, 737
4476, 1670
873, 3930
3679, 3233
142, 107
3943, 1042
796, 1053
974, 3164
3348, 132
4774, 3510
4620, 1157
4114, 3208
3472, 911
1807, 1330
2807, 9
697, 1596
3685, 147
4693, 4561
1485, 3406
2434, 4863
821, 2945
1087, 2214
2536, 4665
4247, 2574
529, 512
2375, 54
4090, 1605
1452, 4325
932, 2138
743, 741
910, 1913
757, 2725
3957, 2825
4408, 539
2405, 336
1873, 4445
1020, 2505
2456, 1963
410, 1074
1681, 1125
3367, 975
1773, 1350
2548, 3715
1443, 9
4253, 705
3712, 263
2269, 3883
4843, 2367
3368, 4456
4395, 403
678, 3856
1434, 465
1940, 916
1248, 4993
4086, 3412
774, 765
848, 4400
908, 3505
4629, 3505
3314, 3301
3914, 4236
141, 4014
1661, 162
2360, 3227
4206, 1721
1529, 4618
1097, 1061
2866, 1364
236, 997
4857, 106
504, 1690
803, 2073
2225, 3734
2847, 2322
4888, 2378
4151, 4535
882, 1175
224, 3024
2614, 1696
1967, 375
3526, 4707
2527, 319
4610, 2157
2193, 1399
332, 4044
1850, 1204
2995, 1757
3485, 3215
4985, 3418
2046, 960
4101, 1577
4318, 2540
3705, 2827
2441, 2210
1514, 1305
1491, 4276
4398, 172
2531, 616
934, 2118
2167, 3075
732, 318
3702, 1735
3559, 4055
756, 2892
2274, 1577
2796, 2479
4536, 1653
393, 1418
3438, 2875
2812, 319
836, 141
3691, 3451
1776, 2750
1123, 1199
3299, 4894
1331, 1561
1839, 1804
2893, 3664
2818, 1115
751, 3151
725, 3545
2856, 3309
193, 1446
4780, 3709
2744, 0
9, 2954
2976, 2786
308, 4076
3638, 3779
1246, 3357
446, 398
2652, 4365
3303, 595
2867, 2645
3171, 63
2248, 1785
4220, 71
2164, 4881
2841, 3141
2509, 1339
203, 2388
1756, 2977
155, 4090
338, 3558
1831, 2444
488, 2174
4641, 555
2936, 29
3136, 2159
1761, 2926
986, 2508
4502, 4935
3306, 4944
1065, 1094
2972, 762
4189, 3287
1469, 1237
2202, 3323
136, 3541
3176, 3981
4220, 1043
1400, 207
4099, 1663
701, 2490
3576, 1744
2624, 1942
1980, 3066
4047, 3042
3061, 1505
320, 4608
2717, 3063
504, 2394
3655, 4646
841, 3786
2045, 1197
2460, 989
3879, 570
189, 4755
1568, 2192
2410, 1880
1506, 1096
78, 175
603, 635
1068, 4668
3888, 2875
4498, 1986
4014, 695
4800, 3711
157, 3629
3544, 833
694, 4166
1152, 2104
202, 3062
1781, 2107
4707, 2984
3375, 1599
2411, 3579
870, 3652
484, 211
1119, 769
2043, 1099
673, 2111
3650, 4890
2054, 15
2520, 3036
1568, 2232
4861, 1340
4173, 4316
3866, 4193
1697, 4
2361, 652
3044, 2665
2726, 10
3925, 2431
4328, 3672
1312, 3574
1332, 1688
4455, 4838
1884, 4355
2974, 3559
183, 2110
846, 2412
3402, 2986
829, 1282
3964, 745
1822, 3800
4879, 956
3877, 583
1423, 124
4124, 2688
2506, 1186
2933, 4214
4607, 4438
2696, 4402
3460, 4120
2269, 2879
909, 1275
3487, 1379
1018, 3446
1093, 126
1316, 3961
1507, 2621
2676, 859
690, 1318
2756, 472
812, 1731
1688, 2088
1683, 301
1578, 72
4849, 2271
2593, 4237
521, 1285
4814, 2414
4152, 3754
3834, 3436
3729, 524
2138, 4304
1372, 99
1896, 1613
4312, 2218
4373, 2490
3586, 1057
4452, 2074
22, 2271
4550, 2025
4462, 4632
2349, 3346
2045, 3498
4954, 3777
993, 907
3618, 2330
2698, 1805
131, 4352
1295, 3217
1538, 2824
1335, 785
4586, 101
3574, 2393
2973, 2710
3974, 2504
396, 3079
1674, 2151
4677, 4565
4153, 1634
2463, 4958
4139, 3572
395, 849
1298, 2849
906, 2124
3278, 4082
899, 2486
1927, 4566
3124, 598
628, 4488
2753, 778
4083, 552
4084, 3066
2516, 4936
3750, 1314
983, 2448
4485, 3386
4559, 1867
3140, 2862
3214, 1345
3447, 597
3184, 4632
1087, 2022
3779, 1254
2997, 1424
1667, 4669
1075, 1888
4332, 1849
2699, 2059
3183, 3597
215, 4860
4536, 2612
1018, 2305
1846, 4034
3709, 1023
4608, 440
3022, 4179
1925, 3735
3001, 1372
4980, 1736
4193, 1839
1258, 1431
3448, 4496
427, 2707
2269, 1065
2757, 4858
625, 2148
4212, 219
1829, 3487
100, 843
2653, 1057
3074, 3596
387, 4362
2112, 4504
3389, 4383
1303, 4141
748, 4156
3491, 1169
542, 3511
4693, 874
45, 1782
1013, 1077
1824, 1742
69, 964
2727, 3081
3002, 799
4343, 1430
3574, 3468
4649, 3303
1302, 4708
2038, 4728
4765, 2980
3124, 3343
3731, 2520
3378, 4688
3811, 4432
1562, 3630
1027, 4950
3927, 2219
1513, 3478
175, 2407
3099, 1359
4337, 3354
2121, 3598
1405, 906
347, 4122
3627, 2726
2617, 4254
1095, 1045
4027, 3329
4075, 279
4934, 4147
4427, 2871
2554, 1155
1738, 3198
2173, 1737
2164, 885
4018, 2196
708, 3886
714, 4587
35, 200
2968, 3706
3553, 1015
4395, 4470
4234, 3770
1920, 1708
505, 172
3310, 3005
4666, 1727
2120, 2010
3155, 214
4706, 3318
4101, 875
60, 2237
699, 1259
1134, 2389
2501, 524
2197, 2428
2873, 1275
4452, 3909
2221, 3240
4797, 3034
982, 4992
4942, 2798
2901, 733
4131, 3199
3986, 1157
196, 3251
4799, 2588
909, 4314
798, 1226
459, 2164
2852, 1367
807, 77
3379, 322
1303, 4536
4084, 652
783, 4242
2525, 2864
785, 531
4934, 2070
4582, 3817
2289, 718
752, 1635
167, 4040
2477, 1047
3995, 1391
2730, 2298
920, 4236
4033, 495
3687, 182
3503, 2804
3855, 3379
1660, 3339
1200, 4915
4747, 4041
3783, 2997
1315, 4715
1828, 927
4828, 2407
1111, 2136
1543, 4328
2963, 3627
4160, 26
1637, 3133
3973, 3967
2615, 3854
1996, 3329
351, 1117
2936, 1126
993, 359
579, 2979
101, 4052
2994, 2561
3722, 4644
148, 2800
4051, 1910
3593, 633
1322, 2134
46, 4033
4424, 735
2658, 4597
1089, 514
4908, 2529
2364, 1504
3729, 3158
3615, 1834
802, 691
2715, 4476
2737, 468
2112, 325
819, 1405
1096, 2528
4565, 2447
3342, 3661
4531, 3746
3001, 2552
3177, 1327
4039, 4779
4049, 3210
2209, 2103
3256, 889
1897, 604
4935, 753
1957, 3255
1187, 1386
1510, 2908
251, 2087
1978, 763
755, 595
277, 264
4978, 2028
3799, 3264
3393, 1068
4361, 3064
4581, 3503
433, 152
4580, 4764
2420, 3379
1726, 1501
318, 1326
1134, 1238
2509, 2413
3072, 3800
4085, 755
119, 3530
4302, 1487
3525, 1842
2565, 1757
2207, 3404
3294, 3561
4587, 4960
1741, 4794
4219, 383
2450, 300
4536, 923
3637, 974
796, 3003
3765, 1
3575, 3916
2689, 1796
2152, 4543
4209, 2651
744, 3067
3334, 738
