133, 543
428, 351
707, 991
421, 17
426, 244
390, 43
182, 573
460, 232
928, 57
946, 218
162, 921
129, 231
3, 206
951, 25
610, 663
70, 168
149, 391
601, 452
974, 888
95, 150
894, 661
130, 968
737, 773
608, 974
307, 408
517, 759
362, 4
382, 620
849, 241
165, 3
586, 478
761, 944
327, 432
808, 591
126, 711
93, 223
234, 184
611, 26
162, 539
151, 727
550, 567
493, 917
554, 1000
394, 450
290, 750
566, 358
12, 867
338, 240
714, 686
361, 561
198, 238
784, 356
144, 521
876, 872
522, 822
371, 694
186, 34
124, 656
523, 616
302, 347
677, 324
743, 681
780, 826
728, 624
134, 535
127, 555
441, 694
445, 98
281, 956
200, 296
41, 212
638, 586
793, 70
657, 836
898, 516
725, 414
939, 143
648, 721
82, 624
514, 306
660, 538
485, 941
58, 632
820, 474
284, 540
351, 809
43, 584
712, 335
745, 72
331, 767
33, 726
51, 652
361, 245
862, 694
381, 593
748, 740
17, 119
952, 995
203, 247
774, 991
349, 677
727, 244
545, 573
65, 700
129, 526
484, 205
989, 344
862, 502
231, 249
833, 523
667, 10
480, 786
382, 527
206, 912
555, 771
37, 583
832, 571
96, 758
288, 130
963, 357
962, 744
160, 229
397, 189
918, 760
373, 672
796, 469
277, 867
442, 958
166, 176
652, 511
224, 212
231, 250
668, 776
700, 948
69, 984
696, 400
552, 907
831, 986
452, 5
290, 486
450, 120
114, 239
901, 668
636, 171
869, 209
615, 16
225, 409
614, 176
272, 601
163, 291
185, 336
293, 386
657, 120
45, 56
248, 571
660, 724
750, 218
883, 228
105, 246
790, 519
114, 578
339, 570
585, 501
615, 330
7, 360
778, 359
96, 226
576, 48
584, 419
554, 709
852, 527
824, 514
148, 119
502, 867
373, 422
607, 786
160, 847
869, 993
71, 157
501, 528
846, 14
626, 66
910, 585
956, 59
307, 230
141, 625
481, 107
137, 943
969, 191
4, 854
310, 893
137, 668
337, 771
105, 698
292, 729
734, 775
486, 892
110, 869
788, 220
782, 102
156, 708
5, 670
39, 928
368, 443
845, 610
319, 139
20, 7
698, 760
343, 122
435, 3
409, 871
430, 243
910, 592
445, 166
571, 687
250, 971
349, 337
203, 713
548, 505
310, 733
287, 542
755, 271
196, 405
355, 41
323, 802
283, 621
239, 234
107, 326
163, 547
723, 555
934, 593
989, 630
361, 689
888, 356
911, 535
915, 671
636, 100
225, 824
554, 163
71, 900
3, 28
41, 847
296, 96
893, 529
0, 617
984, 78
236, 765
176, 498
135, 690
994, 246
510, 647
153, 859
446, 275
549, 457
387, 553
511, 982
821, 767
761, 626
470, 932
412, 761
50, 704
223, 856
940, 264
69, 549
603, 372
367, 824
308, 234
324, 631
210, 359
286, 6
8, 487
69, 322
994, 844
335, 165
177, 683
846, 460
60, 588
673, 61
695, 759
98, 673
554, 974
295, 90
356, 915
399, 489
29, 930
631, 158
274, 867
713, 904
42, 863
955, 985
122, 415
754, 707
219, 68
449, 71
595, 169
746, 641
474, 602
245, 129
545, 903
486, 746
384, 155
602, 497
418, 149
724, 490
111, 526
460, 867
638, 173
147, 70
75, 232
410, 426
457, 810
594, 415
937, 328
175, 189
333, 536
817, 488
420, 680
619, 729
321, 706
226, 994
324, 987
689, 584
611, 631
453, 599
255, 742
155, 596
15, 225
920, 412
978, 541
84, 914
552, 629
401, 454
844, 933
17, 58
818, 201
691, 101
180, 435
760, 824
957, 549
27, 982
776, 689
668, 105
752, 79
386, 946
120, 530
165, 510
475, 929
154, 193
658, 222
858, 612
693, 202
101, 747
952, 505
838, 558
514, 902
935, 785
244, 580
8, 516
718, 804
449, 178
71, 175
536, 650
417, 589
216, 419
215, 269
570, 321
421, 189
230, 664
519, 606
397, 116
902, 498
873, 42
450, 436
257, 60
131, 934
697, 246
56, 802
520, 395
809, 348
684, 605
1000, 415
305, 162
640, 68
786, 386
384, 648
941, 298
165, 813
548, 222
69, 405
324, 320
96, 929
429, 739
195, 731
869, 641
236, 172
20, 63
657, 507
231, 137
916, 514
592, 107
75, 649
669, 411
54, 301
428, 707
659, 486
164, 965
210, 405
209, 687
720, 69
668, 554
136, 258
422, 857
472, 726
273, 43
411, 811
132, 771
341, 280
920, 420
703, 398
539, 814
323, 295
253, 456
101, 690
813, 303
800, 150
10, 271
601, 213
840, 300
204, 340
870, 906
3, 542
685, 771
623, 96
203, 814
476, 647
244, 660
185, 155
582, 228
854, 794
296, 509
82, 805
984, 703
758, 273
185, 281
761, 380
111, 461
821, 796
638, 952
992, 322
483, 815
784, 770
554, 296
536, 289
707, 210
119, 135
206, 86
756, 293
472, 734
250, 164
651, 31
200, 410
794, 940
473, 813
284, 526
113, 509
433, 843
143, 147
374, 430
799, 519
461, 604
149, 132
176, 549
152, 592
844, 289
20, 799
14, 754
800, 512
253, 161
321, 644
557, 554
403, 336
250, 809
201, 172
939, 145
694, 910
874, 956
735, 329
782, 821
19, 3
239, 903
974, 178
51, 423
925, 963
169, 272
858, 382
147, 545
756, 978
597, 446
672, 786
320, 532
671, 298
199, 708
648, 96
533, 285
584, 128
185, 590
579, 329
857, 279
465, 128
465, 986
236, 339
535, 266
5, 30
650, 892
895, 149
827, 123
940, 34
786, 971
713, 917
24, 808
877, 663
988, 863
780, 587
869, 292
690, 407
871, 188
866, 543
587, 864
426, 56
29, 665
434, 249
986, 723
682, 358
589, 341
2, 715
370, 144
410, 555
731, 332
399, 104
493, 157
559, 33
152, 450
423, 788
550, 307
966, 271
244, 691
618, 372
886, 717
861, 573
783, 203
302, 198
945, 885
672, 171
633, 352
600, 51
263, 990
218, 278
908, 609
715, 324
32, 91
568, 896
995, 765
900, 830
34, 525
730, 669
469, 437
648, 585
191, 683
736, 210
251, 252
76, 290
501, 754
721, 804
780, 772
816, 94
955, 716
141, 506
390, 555
326, 962
405, 97
547, 160
171, 89
6, 989
496, 56
196, 51
893, 0
843, 585
46, 779
561, 59
359, 36
183, 980
938, 49
228, 910
347, 346
226, 423
675, 552
901, 133
790, 181
674, 130
714, 488
616, 917
158, 84
421, 512
410, 881
62, 789
876, 716
473, 738
789, 926
884, 600
125, 357
784, 692
605, 921
417, 457
465, 993
